title,comment,date
[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강,저 사다리꼴 왜 3분의 4인지 모르겠는데 설명해 주실 분?﻿,[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강
[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강,"갓석원쌤
정말 이분은그냥 ㄷㅂ﻿",[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강
[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강,28분쯤 대식의 인수분해에 왜 마이너스가 붙는건가요﻿,[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강
[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강,"ax+by+c=0 해답



(보고싶은 사람만)
100프로 해답을 주기보다 힌트를 주자면 두변의 길이가 a,b이고 넓이가 c인 직사각형을 좌표평면에 올려두고 풀이해보셈. 빡티가 해답공개를 안했으니 엄밀히말하면 뇌피셜이지만 군더더기없이 깔끔하게 풀리기때문에 거의 정답이라고 봄﻿",[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강
[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강,32﻿,[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강
[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강,Zzzzzㅋㅋㅋㅋㅋ 아아~~~~하는거 꿀잼﻿,[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강
[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강,16학번들이네.. 깊생이니 다들 좋은 대학 갔겠다﻿,[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강
[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강,존다고 쫓아내냐 ㅆㅂ﻿,[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강
[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강,와 존나 대가리 따먹고싶다﻿,[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강
[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강,"한석원 현강 앞 두줄은 앉으면 안됨 ㅋㅋㅋㅋㅋㅋ
한석원도 맞기 싫으면 뒤에 가서 앉으라 하는데 맨날 앞 두줄 인기 많드라 ㅋ﻿",[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강
[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강,서울엔 인구 절반이 살기에 학생들도 반이상이 저기에 산다.따라서 중ㆍ하위권 수두룩하다. 떠들고 공부 방해되는 학생 몇몇 퇴원 시켜도 또다른 학생이 들어온다. 따라서 스타강사라기보다는 학생들이 무더기로 모이다보니..마감타임.이런 수식어가 붙는것이다. 피타고라스 정리 아니? 물어보는것보니 최하위권 학생들 같구만. 강의실 5개 모니터로 쏴도 월 천만원.여러수업 깔고 수업시수 늘리면 월 수억대. 일년..수십억 매출가능..ㅡ스타는무슨..ㅡ그만큼 학생들이 갈데없으니 강남권으로 몰리기에 그런거다..﻿,[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강
[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강,아이큐 150이상인 사람이 말하는것을 120미만들이 이해하려니 어려운것이다.ㅡㅡ그들 수준에 맞게 설명해야지ㅡㅡ..수학박사﻿,[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강
[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강,잠깐 고1한테 이항정리를 막무가내로 수업하고 있네.허허 참.﻿,[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강
[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강,에이ㅡㅡ실수.즉 대수에서 수의 농도를 (대학서 배움) 고1한테 왜 강조해?.. 참 쓸데없는 걸 무슨 철학 강의하듯이 하네요..참담ㅡㅡ수학박사﻿,[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강
[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강,교양? 고1들이 대학1~2학년에서 배우는 교양이 뭔지 알겠는가? 왜 말을 저런식으로..돈이 아까울듯.. 저런식 강의는 좀 아쉽네요. 마지막부분방정식 허근부분에서 삼차 방정식 허근ㅡ저건 4점짜임. 암기해놔야합니다ㅡ저 부분을 학생들 입장에서 좀 더 설명해주면 좋을텐데 아쉽습니다ㅡ수학박사.﻿,[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강
[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강,근데 왜 고3은안받음 깊생﻿,[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강
[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강,참 어럽게 수업하시네요ㅡ. 수학은 인문학이 아닙니다. 저런 교수법은 전부 공부한 상위권학생들 정리하는 차원. 중ㆍ하위권들은 뭔소리하는거고 수학 배우려  돈 내고 왔는데 저딴식 들어서 수학문제 푼자는것에 자괴감 들겁니다.  차라리 자세히 설명해주는 일대일 과외수업을 하세요 ~~일방적수업 방식의 학원수업은 안좋답니다ㅡ 수학박사﻿,[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강
[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강,"요즘학생들 문제네 저리 시끄러운 수학도 내가 공부할때 보다 내용 많이 빠지고 쉬워졌는데
도 어렵다고 징징﻿",[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강
[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강,"중간중간에... 빛난다...
위에가... 밝다...﻿",[깊은생각 고등수학] 깊은생각 한석원 선생님의 고1 대상 공개 특강
한석원 수험생이 노력을 믿어야하는이유,0:50 0:50 0:50 0:50 0:50 0:50 0:50 0:50 0:50 0:50 0:50 0:50 0:50 0:50 0:50 0:50 0:50 0:50 0:50 0:50 0:50 0:50 0:50 0:50﻿,한석원 수험생이 노력을 믿어야하는이유
한석원 수험생이 노력을 믿어야하는이유,아니진지한뎈ㅋㅋㅋㅋㅋ 왤케윳곀ㅋㅋㅋㅋ﻿,한석원 수험생이 노력을 믿어야하는이유
한석원 수험생이 노력을 믿어야하는이유,딜리버리 오진다....쇼미더머니 나가셔도 될듯﻿,한석원 수험생이 노력을 믿어야하는이유
한석원 수험생이 노력을 믿어야하는이유,감사합니다. 수험생활하는 입장에서 도움이되는 동영상이네요.﻿,한석원 수험생이 노력을 믿어야하는이유
한석원 수험생이 노력을 믿어야하는이유,지우개로지웤ㅋㅋㅋㅋ﻿,한석원 수험생이 노력을 믿어야하는이유
한석원 수험생이 노력을 믿어야하는이유,정말 가슴이 알 수 없이 뭉클했습니다...😢😢 현재 고2지만 지금부터라도 열심히 해서 반드시 빛나는 보석이 될게요!﻿,한석원 수험생이 노력을 믿어야하는이유
한석원 수험생이 노력을 믿어야하는이유,정말 좋은 내용이었습니다!! 자기계발에 관한 콘텐츠를 만들고 있는데 이 영상을 소개해도 될까요?﻿,한석원 수험생이 노력을 믿어야하는이유
한석원 수험생이 노력을 믿어야하는이유,눈물나네﻿,한석원 수험생이 노력을 믿어야하는이유
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",19:50﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",승제 꾸몄어..... 예전과 달라...﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",분필이 적어졌어... 재밌고 잘가르치는맛도있지만 분필던지는거 조았는데﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",승제형 교재값좀 내립시다..﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",정승제 못쓰면서 잘쓴글씨너무신기해﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",정승제t 강의는 재밌음﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",이거 문과꺼인가요 ?﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",오﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",맛보기로 올라오는건가﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",중하위권 위주네... 개념설명 자세하다해서 갈아 탈까 했는데 말그대로 수능에 최적화된 설명이네요. 개념 2면 문제 8정도인듯. 오종래 고수해야겠다. 알아먹긴 힘들고 잠오지만﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",요번 개때잡 오프닝 딱 진짜 정승제스타일..﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",진짜 제일존경하는쌤﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",개때잡 현재 고2가 들어도 되나요?? 고1때 수2 공부가 재대로 안되있어서 정승제 선생님 인강으로 들으려고 하는데 개때잡 밖에 없어서...﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",1:01:02  13이 아니라 11아닌가요?ㅎㅎ﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",엄청 답답해보인다 극한직업﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",정승제쌤 개때잡이랑 개신(개념의신?) 이거 둘 차이점이머에요?  전 예비고3   머를들어야 더 이득을볼까요? (하위권수준)﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",갓승제 아저씨 ㅠㅠ﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",43:14까지 봄﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",정승제선생님 이야기는 귀에 쏙쏙 들어옴﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",27:30﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",시-작﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",1:21:58﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",33:41﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수",현고1 수2 함수까지 했는데 개념의신 들어야 하나요 아니면 개떼잡 들어야 하나요??﻿,"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
"[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수","정말 수학에 소질 없었는데 정승제 개때잡 덕분에 수학에 대한 재미와 흥미, 호기심을 갖고 문제를 풀어나가보니 이투스  정말 고마운거 같아여 ㅠㅜ﻿","[정승제] 2018 개념때려잡기 수학Ⅱ ① 집합 ,함수"
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,지렸다﻿,[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,함수의 펙스는~~﻿,[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,와진짜 개잘가르친다 ㄷㄷ...﻿,[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,안녕하십니깐석원입니다﻿,[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,평가원30번은 다 최대한 쉽게해도 시발 좆도복잡해요﻿,[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,이게 ㄹㅇ이네﻿,[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,이런 문제 내는 사람도 대단하다﻿,[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,정답률 6퍼였나 이게﻿,[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,이형은 항상 볼때마다 계산 틀릴거같아서 불안해ㅠㅠ﻿,[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,"항등식을 방정식화시켜 대입해 식을 확인하는게 왜 공상속 풀이라는건지....오히려 합당한풀이입니다.그냥 미지수를 대입해 항등식보다 좀 더 범위가 넓은 방정식을 만들어 무연근을 제거해주듯이 원래식에 대입해 해당되는 미지수값을 찾는것입니다. 전혀 이상해보일것이 없는것 같고, 평가원의 배려라했는데 글쎄요.....제가보기엔 함수꼴에 따른 a의 범위를 떨어지게끔 정해준거 같네요. 출제자의 문제설정인거지 배려까지야...ㅋㅋㅋ
또한 a의 범위를 좀  더 넓혀 a의값이 여러개가 성립된다고 해봅시다.  그럼 조건을 만족하는 함수f (x)의 꼴(조건 (나)를 만족하는)이 여러개 생길뿐이지 전혀 이상한풀이인게 아닙니다.
마지막 여담으로 조건(나)에서 주기성에 대한 성질을 이끌어낼 수 있으므로 문제에 주어진 함수꼴은 a=5ㅠ/3에 대한  무수히 많은 해의 꼴중에 하나 일뿐이지 그 이상 그 이하도 아닙니다.  실제로 제가 저 문제를 보고 강한 인상이 남은건 저 함수f는 퓨리에 급수에서 해를 얻었구나 하는거지...무슨a값을 어떻게 구하는게 옳니 그르니 따지는게 이상해보입니다.  앞에서 말했듯 어떻게 구하든 모두 옳다고 생각합니다. 이게 제가 작년 오르x나 등등에서 저 문제가지고 논쟁하는 여러학생들이나 선생님들에게 적고싶었던 얘기입니다.  일단 저는 수능을 준비해야했기에 또 논쟁의 끝이 어떻게될지  궁금했기에 방관적인 태도를 취했음니다만....이제 짧게나마 여기 댓글에 적어보네요﻿",[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,어디서 많이 본분﻿,[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,"초5는 이해도 안됩니다.....-,.-﻿",[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,드디어나왔네 ㅋㅋㅋㅋㅋㅋ﻿,[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,수능문제 많이 더러워졌네 ㅋㅋ﻿,[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,썸네일 보소﻿,[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,"역시 x가 적분구간에 있으면 미분을 해야 한다는걸 깨달은 문제였음 위끝과 아래끝 잘 정리해서 a랑 구간까지 구했는데
적절한 라디안을 찾는답시고 시간 다버림 걍 미분해서 우함수---> 기함수 이 성질을 이용할껄 ㅠㅠ﻿",[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,"이문제 ㄹㅇ 개꿀잼임
처음에 미지수 집어넣는거 빼곤 발상적인것도없고
주구장창 손노동﻿",[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,혼모노다﻿,[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,18:32  기적의계산﻿,[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,연립방정식풀때 C 빼먹으셨네ㅎ﻿,[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,와 내가 어지 단번에 이해를했지? 21번은 유난히 잘풀리는데 30번은 999분의 1 확률의 답이니깐 너무 두려워서 풀 엄두가 안남..﻿,[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,쌌다﻿,[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,와...대박이다﻿,[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,속도와 가속도 설명하는거보고 참된 선생으로 생각했었는데 이번 풀이보고 다시한번 그 감정을 느꼈다. 진짜 보면볼수록 대단하다﻿,[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,노골적으로적나라하게﻿,[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,평가원이 대단함을 알게해주는 문제﻿,[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의,오졋다 ㄷㄷ역시 저의favorite teacher﻿,[대성마이맥]수학 한석원 - 2016년 6평 수학 가형 30번 해설강의
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,우리야채 살쪘다﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,14:00 스탠포드 언어유희학과﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,10:49﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,23:34 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,19 21이 역대급이고 29는 쉬웠고 30번은 못봤음 ㅋㅋㅋ 객관식에서 시간 다 잡아먹고..﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,나 이제 이분 얼굴만 봐도 웃김ㅋ﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,18:14 ㅋㅋㅋㅋㅋㅋㅋㅋ﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,19번 상황파악은 끝났는데 연립이안되길래 멘탈개박살남 앙 개꿀띠 Bloodtrail﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,"ㅋㅋㅋㅋㅋㅋ 듣다가 인강들을때처럼
배속해서 들었다﻿",[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,가형보다 나형 등급컷이 낮은 경우는 뭔가 싶기도함﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,19번은 괜찮았고 21이 ㄹㅇ 헬이였다﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,19번 잔계산만많지 무난﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,나형 22번 틀렷습니다 흑흑 근데 똑같은거 가형1번에 있던데 가형했으면 1번 틀릴뻔 ㅋㅋㅋ﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,17:35  ㅋㅋㅋㅋㅋ﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,대학생이지만 나형을 다시 풀어보는데 솔직히 30번 제외하고는 너무 쉬웠다..﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,지금 대학생1학년인데 가형은 풀다가 짜증나서 때려치고 나형 풀엇는데 92나옴 1컷 실화냐 나같은 새끼도 92나오는데﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,입털이들 많네ㅎ﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,21>>>19>=30﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,우진짱....﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,나 19 21 29 30 못 품 ㅡ.ㅡ 딱 84나옴 ㅋㅋ﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,30번이 19번보다 쉬웠던 시험ㅋㅋㅋㅋㅋㅋㅋㅋㅋ﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,19번은그냥딱봐도접할때라서접할때겠지하고풀었는데17을못풀었다...﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,19번 29쉬웠고 난 14 15번 못품 ㅋㅋㅋ 14 15 21 30 못품 ㅅㅂ.﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,중간중간에 과속방지턱 씹오지게 깔아놧든데 가원이 ㅆㅂ것﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,19는 그냥 특수할때 생각하다보니 금방 풀렸는데 21번이 쉣...﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,가형은 4번도 어려웠다 ㅋ﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,"88점,,, 19풀바에 29풀걸 ㅠㅠ﻿",[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,"진짜 19번이 30번보다 어려운 시험은 처음인듯...
30번 풀어보니까 개ㅈㅂ이네﻿",[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,나형인데 왜 난 29번이 20번보다 쉽게 느껴진 거지... 20번 빈칸 문제 접근 자체가 안되던데..ㅠㅠ 29번이 오히려 쉽고.. 흠.. 뭐지..﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,눈이 있니 없니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A,진짜 14번은 4를 답에 나뒀으면 오답률90퍼 예상한다ㅋㅋ 무조건 처음엔 4나오고 답에 없어서 당황 ☞ 다시 문제보고 한개 더 캐치ㅋㅋㅋㅋㅋㅋ﻿,[메가스터디] 수학 현우진쌤 - 6월 모의고사 총평과 고민타파 Q&A
